,X,Time,PopBio,Temp,Time_units,PopBio_units,Species,Medium,Rep,Citation,ID,logPopBio
2654,483,71.88612295863491,108.258229424948,15,Hours,CFU,Aerobic Psychotropic.,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",35,2.0344609198798995
2655,484,88.1705161222461,201.633569364276,15,Hours,CFU,Aerobic Psychotropic.,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",35,2.304562838170277
2656,485,111.39007929641001,343.94235887236704,15,Hours,CFU,Aerobic Psychotropic.,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",35,2.5364856654750265
2657,486,22.5026890203144,2.78844646298452,20,Hours,CFU,Aerobic Psychotropic.,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",38,0.44536231063371134
2658,487,27.8331416239987,8.834358552058461,20,Hours,CFU,Aerobic Psychotropic.,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",38,0.9461750215943722
2659,488,32.5775235225657,26.0046264687782,20,Hours,CFU,Aerobic Psychotropic.,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",38,1.4150506199369026
2660,489,40.140626431458,64.4022846971848,20,Hours,CFU,Aerobic Psychotropic.,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",38,1.8089012744060864
2661,490,46.6711285741916,242.24460593437698,20,Hours,CFU,Aerobic Psychotropic.,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",38,2.3842541153863057
2662,491,54.3319099339367,269.986258820235,20,Hours,CFU,Aerobic Psychotropic.,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",38,2.4313416609352454
2663,492,50.1333829085253,1.02918858084708,2,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",39,0.012494958938801213
2664,493,153.140973041353,1.02918858084708,2,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",39,0.012494958938801213
2665,494,178.421842145751,1.33870535414962,2,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",39,0.1266850003517511
2666,495,231.486358274783,3.24174445019218,2,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",39,0.5107787760134971
2667,496,284.22748175120097,14.440619656515501,2,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",39,1.1595858294961798
2668,497,337.629451082962,112.809152128684,2,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",39,2.052344335088349
2669,498,416.241986768552,445.909601955286,2,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",39,2.649246824292415
2670,499,494.03901054755,881.25752957219,2,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",39,2.945102840680514
2671,500,597.637143785152,2265.42087723526,2,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",39,3.3551488984815734
2672,501,75.7657657657658,1.15984384787522,4,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",42,0.06439952321741188
2673,502,153.183154691694,1.66001960087573,4,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",42,0.22011321605325587
2674,503,231.880053677967,7.049502093166231,4,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",42,0.8481584438244927
2675,504,312.320460878336,131.77112951939,4,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",42,2.1198202686505483
2676,505,391.228268116314,669.456469475241,4,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",42,2.8257223428397045
2677,506,469.81268270167703,2583.71091070578,4,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",42,3.4122439191880494
2678,507,546.766073473854,2492.7145570442003,4,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",42,3.3966725499044648
2679,508,0.0,2.0097592756824803,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,0.3031440417470548
2680,509,7.33960715934154,2.05896521690773,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,0.3136490099338969
2681,510,26.040138810537382,2.0340682186883203,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,0.30836551422245767
2682,511,77.00963297263107,2.0218411161637704,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,0.30574702411131294
2683,512,103.48564883669277,2.5135333462317,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,0.4002846512463517
2684,513,130.83341880780176,8.31172326407426,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,0.9196910751066008
2685,514,161.20420705335377,21.921426059052138,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,1.3408688029798537
2686,515,187.13186146298077,48.15046321139304,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,1.6826004694290748
2687,516,215.70289929398075,416.0583846655172,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,2.619154278604843
2688,517,239.83080328905777,764.5195103216852,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,2.8833885729621125
2689,518,267.6144503136918,914.4326477161973,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,2.9611517231504347
2690,519,291.8829598099048,1217.8776250965511,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,3.0856036516668484
2691,520,318.54176282544375,1356.0672089714112,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,3.1322812144293417
2692,521,345.9317144468948,1161.0725895465214,7,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",45,3.0648593724121382
2693,522,13.2244388601125,1.05408557906649,10,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",30,0.022875871794521396
2694,523,37.5773116570081,1.50865370839046,10,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",30,0.17858956463036385
2695,524,50.5692599620494,2.3197757064744704,10,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",30,0.3654459960333762
2696,525,65.1500504299366,5.684996846562541,10,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",30,0.7547302281229853
2697,526,79.8433252987334,37.122044524220904,10,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",30,1.5696318872972346
2698,527,93.6507855103682,73.3648279979497,10,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",30,1.8654879036853342
2699,528,106.839581517001,133.355436442269,10,Hours,CFU,Aerobic Psychotropic.,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",30,2.1250107250784085
